年,月,日,時,波高,週期,波向,風速,風向
2024,10,23,17,3.69,6.1,11.0,20.2,35.0
2024,10,23,18,3.8,6.1,22.0,19.9,34.0
2024,10,23,19,3.96,6.4,11.0,19.3,35.0
2024,10,23,20,3.58,5.9,22.0,20.1,33.0
2024,10,23,21,3.53,5.9,22.0,19.4,35.0
2024,10,23,22,3.62,5.8,11.0,19.0,34.0
2024,10,23,23,3.74,6.3,22.0,20.7,34.0
2024,10,24,0,3.4,5.8,11.0,20.3,32.0
2024,10,24,1,4.38,6.5,0.0,19.7,28.0
2024,10,24,2,3.59,6.0,11.0,20.0,31.0
2024,10,24,3,3.96,6.3,11.0,20.4,30.0
2024,10,24,4,3.99,6.3,22.0,19.6,33.0
2024,10,24,5,3.84,6.3,11.0,20.9,29.0
2024,10,24,6,4.12,6.3,11.0,19.8,28.0
2024,10,24,7,3.87,6.1,22.0,19.9,31.0
2024,10,24,8,4.25,6.3,22.0,20.4,32.0
2024,10,24,9,4.19,6.8,11.0,20.3,31.0
2024,10,24,10,3.72,6.1,0.0,19.9,30.0
2024,10,24,11,3.95,6.3,22.0,19.9,28.0
2024,10,24,12,3.37,5.7,11.0,21.2,30.0
2024,10,24,14,3.92,6.1,22.0,19.0,30.0
2024,10,24,15,3.73,6.3,0.0,20.2,31.0
2024,10,24,16,3.7,6.0,11.0,20.3,34.0
2024,10,24,17,3.55,6.1,22.0,20.1,34.0
2024,10,24,18,3.56,6.1,11.0,20.5,27.0
2024,10,24,19,4.19,6.5,22.0,19.7,28.0
2024,10,24,20,3.94,6.4,11.0,19.8,28.0
2024,10,24,21,3.95,6.4,11.0,18.6,29.0
2024,10,24,22,4.01,6.4,11.0,18.6,32.0
2024,10,24,23,4.17,7.3,11.0,18.5,33.0
2024,10,25,0,3.61,6.2,11.0,19.0,32.0
2024,10,25,1,3.76,6.4,0.0,19.3,33.0
2024,10,25,2,3.54,6.2,11.0,17.9,32.0
2024,10,25,3,3.91,6.4,11.0,19.4,35.0
2024,10,25,4,3.22,5.7,11.0,17.9,31.0
2024,10,25,5,3.88,6.8,11.0,17.7,32.0
2024,10,25,6,3.36,6.2,0.0,17.5,30.0
2024,10,25,7,3.68,6.8,11.0,16.7,30.0
2024,10,25,8,3.29,6.0,11.0,15.4,34.0
2024,10,25,9,3.37,6.0,11.0,16.3,29.0
2024,10,25,10,3.07,6.1,11.0,15.2,31.0
2024,10,25,11,3.02,5.8,11.0,14.9,28.0
2024,10,25,12,3.12,6.4,11.0,15.3,27.0
2024,10,25,13,3.08,6.0,11.0,15.5,26.0
2024,10,25,14,2.85,5.9,0.0,13.4,25.0
2024,10,25,16,2.79,6.0,0.0,11.4,17.0
2024,10,25,17,2.79,6.0,0.0,10.8,23.0
2024,10,25,18,2.55,6.2,0.0,8.7,19.0
2024,10,25,19,2.55,6.2,11.0,7.0,16.0
2024,10,25,20,2.84,6.6,0.0,5.6,17.0
2024,10,25,21,2.55,6.4,11.0,5.2,23.0
2024,10,25,22,2.62,6.8,0.0,3.5,30.0
2024,10,25,23,2.27,6.3,348.0,2.3,27.0
2024,10,26,0,2.2,6.3,0.0,2.2,28.0
2024,10,26,1,2.6,6.8,348.0,3.0,159.0
2024,10,26,2,2.24,6.5,337.0,2.8,203.0
2024,10,26,3,2.34,6.9,337.0,2.9,191.0
2024,10,26,4,2.1,6.4,337.0,1.6,244.0
2024,10,26,5,1.9,6.8,337.0,2.1,168.0
2024,10,26,6,1.52,5.9,326.0,3.4,194.0
2024,10,26,7,1.64,6.2,337.0,3.7,217.0
2024,10,26,8,1.73,6.1,337.0,2.9,215.0
2024,10,26,9,1.72,6.1,337.0,2.0,274.0
2024,10,26,10,1.65,5.9,337.0,2.2,275.0
2024,10,26,11,1.42,5.8,337.0,3.3,299.0
2024,10,26,12,1.57,5.9,326.0,4.5,313.0
2024,10,26,13,1.53,5.9,348.0,4.3,312.0
2024,10,26,14,1.56,5.6,348.0,5.4,326.0
2024,10,26,15,1.38,5.3,348.0,6.0,347.0
2024,10,26,16,1.46,5.1,348.0,5.3,356.0
2024,10,26,17,1.48,5.3,348.0,4.5,358.0
2024,10,26,18,1.54,5.5,348.0,4.1,2.0
2024,10,26,19,1.44,5.2,0.0,5.4,9.0
2024,10,26,20,1.67,5.6,0.0,4.8,2.0
2024,10,26,21,1.49,5.4,348.0,4.7,358.0
2024,10,26,22,1.52,5.6,348.0,5.5,357.0
2024,10,26,23,1.43,5.3,337.0,5.5,359.0
2024,10,27,0,1.46,5.4,348.0,4.3,6.0
2024,10,27,1,1.32,5.6,337.0,2.1,6.0
2024,10,27,2,1.16,5.5,337.0,1.8,320.0
2024,10,27,3,1.15,5.5,348.0,2.4,311.0
2024,10,27,4,1.17,5.7,348.0,1.2,318.0
2024,10,27,5,1.25,5.8,0.0,2.1,327.0
2024,10,27,6,1.26,6.1,11.0,1.3,341.0
2024,10,27,10,1.15,5.7,0.0,1.4,320.0
2024,10,27,11,1.35,5.7,337.0,2.3,316.0
2024,10,27,12,1.27,5.5,337.0,3.2,332.0
2024,10,27,13,1.21,5.6,348.0,4.8,3.0
2024,10,27,14,1.33,5.4,348.0,6.2,14.0
2024,10,27,15,1.4,5.5,348.0,6.2,16.0
2024,10,27,16,1.44,5.2,348.0,8.2,17.0
2024,10,27,17,1.42,4.9,11.0,7.2,17.0
2024,10,27,18,1.69,5.6,0.0,8.4,19.0
2024,10,27,19,1.86,5.4,11.0,8.6,27.0
2024,10,27,20,2.04,5.7,11.0,9.0,25.0
2024,10,27,21,2.04,5.6,22.0,9.5,25.0
2024,10,27,22,1.95,5.5,22.0,8.6,27.0
2024,10,27,23,1.95,5.5,22.0,9.1,28.0
2024,10,28,0,1.9,5.5,11.0,9.8,23.0
2024,10,28,1,2.14,5.5,22.0,11.2,26.0
2024,10,28,2,2.06,5.4,22.0,12.5,30.0
2024,10,28,3,2.32,5.8,22.0,11.9,31.0
2024,10,28,4,2.4,5.7,11.0,13.3,28.0
2024,10,28,5,2.71,6.2,11.0,13.2,34.0
2024,10,28,6,3.0,6.6,22.0,14.0,33.0
2024,10,28,7,2.65,6.3,22.0,14.3,31.0
2024,10,28,8,3.03,6.5,11.0,13.6,34.0
2024,10,28,9,2.59,6.0,11.0,13.9,34.0
2024,10,28,10,3.27,6.7,22.0,14.2,34.0
2024,10,28,11,3.11,6.8,11.0,14.3,30.0
2024,10,28,12,2.98,6.2,11.0,14.1,34.0
2024,10,28,13,2.93,6.2,11.0,14.9,37.0
2024,10,28,14,2.9,6.2,11.0,14.5,32.0
2024,10,28,15,2.79,5.8,11.0,14.6,32.0
2024,10,28,16,2.88,5.9,11.0,15.7,30.0
2024,10,28,17,2.82,5.9,11.0,15.0,24.0
2024,10,28,18,3.16,5.8,11.0,15.1,30.0
2024,10,28,19,3.5,6.2,11.0,16.6,30.0
2024,10,28,20,3.17,5.9,22.0,14.3,26.0
2024,10,28,21,2.7,6.1,11.0,13.4,28.0
2024,10,28,22,3.32,6.3,11.0,14.7,30.0
2024,10,28,23,3.34,6.4,11.0,14.8,29.0
2024,10,29,0,2.97,6.1,11.0,13.9,33.0
2024,10,29,1,2.93,5.9,22.0,15.2,32.0
2024,10,29,2,2.78,5.7,11.0,15.0,36.0
2024,10,29,3,2.72,5.9,11.0,14.7,32.0
2024,10,29,4,3.0,6.0,11.0,15.0,34.0
2024,10,29,5,3.01,5.8,0.0,14.4,33.0
2024,10,29,6,2.99,6.1,11.0,15.2,37.0
2024,10,29,7,3.28,6.4,22.0,15.3,37.0
2024,10,29,8,2.86,5.9,11.0,15.2,31.0
2024,10,29,9,2.75,5.7,33.0,14.8,38.0
2024,10,29,10,2.84,5.8,11.0,13.4,32.0
2024,10,29,11,2.46,5.4,0.0,15.9,28.0
2024,10,29,12,2.98,5.7,11.0,16.0,27.0
2024,10,29,13,2.97,5.8,22.0,16.7,33.0
2024,10,29,14,2.84,5.7,11.0,16.8,31.0
2024,10,29,15,2.69,5.6,11.0,17.1,25.0
2024,10,29,16,2.99,5.8,11.0,16.8,32.0
2024,10,29,17,3.16,5.9,11.0,17.7,31.0
2024,10,29,18,3.12,5.9,11.0,17.0,31.0
2024,10,29,19,3.37,6.1,22.0,16.6,34.0
2024,10,29,20,3.13,6.0,11.0,15.6,27.0
2024,10,29,21,3.24,6.1,11.0,17.1,38.0
2024,10,29,22,2.98,6.0,22.0,15.4,28.0
2024,10,29,23,3.33,6.0,11.0,15.6,35.0
2024,10,30,0,3.09,5.9,11.0,16.8,35.0
2024,10,30,1,2.82,5.6,22.0,17.4,33.0
2024,10,30,2,2.97,5.7,22.0,17.0,29.0
2024,10,30,3,2.81,5.7,22.0,17.3,28.0
2024,10,30,4,2.76,6.0,11.0,17.8,29.0
2024,10,30,5,3.37,6.1,22.0,17.6,27.0
2024,10,30,6,3.26,6.2,11.0,17.1,25.0
2024,10,30,7,3.36,6.2,11.0,18.3,34.0
2024,10,30,8,3.43,6.4,11.0,18.6,34.0
2024,10,30,9,3.52,6.2,22.0,17.3,36.0
2024,10,30,10,3.13,5.9,11.0,17.0,30.0
2024,10,30,11,2.93,5.7,11.0,16.5,25.0
2024,10,30,12,3.16,6.0,11.0,17.4,29.0
2024,10,30,13,3.49,6.1,11.0,17.8,30.0
2024,10,30,14,3.26,5.8,11.0,17.5,30.0
2024,10,30,15,2.86,5.7,11.0,17.5,31.0
2024,10,30,16,3.09,6.1,22.0,18.1,32.0
2024,10,30,17,3.57,6.2,11.0,18.7,33.0
2024,10,30,18,3.33,6.0,11.0,18.5,31.0
2024,10,30,19,3.6,6.3,11.0,18.6,34.0
2024,10,30,20,3.63,6.4,11.0,18.3,31.0
2024,10,30,21,4.02,6.6,11.0,18.0,33.0
2024,10,30,22,3.56,6.3,11.0,17.9,24.0
2024,10,30,23,3.44,6.2,0.0,19.2,31.0
2024,10,31,0,3.4,5.9,22.0,19.9,34.0
2024,10,31,1,3.69,6.5,0.0,19.3,29.0
2024,10,31,2,4.06,6.8,22.0,19.9,30.0
2024,10,31,3,3.83,6.4,22.0,20.1,30.0
2024,10,31,4,4.0,6.4,11.0,21.3,29.0
2024,10,31,5,4.35,6.7,11.0,21.8,28.0
2024,10,31,6,4.2,6.5,11.0,21.5,27.0
2024,10,31,7,4.36,6.8,0.0,21.2,29.0
2024,10,31,8,4.16,6.6,11.0,20.7,24.0
2024,10,31,10,4.07,6.6,11.0,21.2,22.0
2024,10,31,11,4.61,7.1,0.0,20.9,18.0
2024,10,31,12,4.15,6.9,0.0,21.5,30.0
2024,10,31,13,4.85,7.0,0.0,21.9,27.0
2024,10,31,14,4.6,7.0,22.0,21.9,33.0
2024,10,31,15,4.09,6.6,0.0,21.7,40.0
2024,10,31,16,3.88,6.2,0.0,18.8,30.0
2024,10,31,17,4.25,7.2,0.0,10.4,43.0
2024,10,31,18,3.59,7.3,0.0,9.6,147.0
2024,10,31,19,2.35,6.6,0.0,8.1,172.0
2024,10,31,20,2.49,8.2,22.0,7.7,125.0
2024,10,31,21,1.93,6.9,33.0,9.9,138.0
2024,10,31,22,1.71,5.5,11.0,12.9,165.0
2024,11,1,0,1.91,4.8,202.0,16.5,185.0
2024,11,1,1,2.26,5.3,0.0,17.4,195.0
2024,11,1,2,2.26,4.9,225.0,18.5,199.0
2024,11,1,3,2.04,4.8,225.0,15.7,209.0
2024,11,1,4,2.23,5.1,236.0,16.5,208.0
2024,11,1,5,2.01,4.9,258.0,13.3,213.0
2024,11,1,6,2.04,4.7,236.0,12.4,208.0
2024,11,1,7,1.99,4.8,258.0,12.1,212.0
2024,11,1,8,1.73,4.6,270.0,11.2,204.0
2024,11,1,9,1.46,4.6,281.0,10.7,217.0
2024,11,1,10,1.57,4.4,247.0,10.1,226.0
2024,11,1,11,1.3,4.3,270.0,9.6,236.0
2024,11,1,12,1.62,4.3,236.0,9.7,235.0
2024,11,1,13,1.34,4.1,236.0,9.3,239.0
2024,11,1,14,1.21,4.0,236.0,8.5,251.0
2024,11,1,15,1.06,4.3,281.0,6.9,251.0
2024,11,1,16,0.95,4.3,258.0,6.6,272.0
2024,11,1,17,0.9,4.3,270.0,3.6,303.0
2024,11,1,18,0.85,4.3,270.0,1.3,301.0
2024,11,1,21,0.85,4.7,22.0,1.1,99.0
2024,11,1,22,0.74,4.9,258.0,2.2,46.0
2024,11,1,23,0.53,4.1,258.0,3.4,28.0
2024,11,2,0,0.52,4.7,22.0,3.7,46.0
2024,11,2,1,0.51,4.5,56.0,4.7,40.0
2024,11,2,2,0.56,4.1,337.0,5.5,44.0
2024,11,2,3,0.59,3.7,33.0,6.6,30.0
2024,11,2,4,0.68,4.0,33.0,6.8,36.0
2024,11,2,5,0.67,4.0,22.0,8.0,36.0
2024,11,2,6,0.91,4.2,22.0,8.7,41.0
2024,11,2,7,1.19,4.5,22.0,8.8,36.0
2024,11,2,8,1.27,4.5,33.0,11.4,37.0
2024,11,2,9,2.03,5.3,22.0,12.1,43.0
2024,11,2,10,2.0,5.3,11.0,11.6,37.0
2024,11,2,11,2.24,5.4,22.0,12.9,36.0
2024,11,2,12,2.41,5.5,22.0,12.2,37.0
2024,11,2,13,2.66,5.6,22.0,13.2,34.0
2024,11,2,14,2.64,5.9,22.0,13.1,32.0
2024,11,2,15,2.44,5.8,22.0,12.9,35.0
2024,11,2,16,2.41,5.6,22.0,11.4,33.0
2024,11,2,17,2.3,5.5,11.0,11.6,33.0
2024,11,2,18,2.23,5.9,11.0,10.4,31.0
2024,11,2,19,2.03,5.5,0.0,10.3,39.0
2024,11,2,20,1.94,5.3,11.0,11.2,41.0
2024,11,2,21,2.42,5.8,22.0,10.3,42.0
2024,11,2,22,2.04,5.5,22.0,10.9,31.0
2024,11,2,23,2.47,6.0,11.0,11.0,41.0
2024,11,3,0,2.16,5.6,22.0,10.4,43.0
2024,11,3,1,2.07,5.6,11.0,11.0,39.0
2024,11,3,2,2.06,5.5,11.0,10.2,40.0
2024,11,3,3,1.94,5.2,11.0,10.6,37.0
2024,11,3,4,1.87,5.3,11.0,10.8,38.0
2024,11,3,5,1.81,5.3,11.0,10.8,40.0
2024,11,3,6,1.84,5.2,11.0,9.6,40.0
2024,11,3,7,1.98,5.5,11.0,10.9,34.0
2024,11,3,8,2.1,5.5,11.0,11.3,37.0
2024,11,3,9,2.3,5.7,11.0,10.9,38.0
2024,11,3,10,2.33,5.5,33.0,12.0,35.0
2024,11,3,11,2.68,5.8,33.0,12.5,30.0
2024,11,3,12,2.34,5.3,22.0,12.3,31.0
2024,11,3,13,2.39,5.4,22.0,12.2,30.0
2024,11,3,14,2.26,5.2,22.0,12.1,26.0
2024,11,3,15,2.49,5.2,22.0,12.9,30.0
2024,11,3,16,2.29,5.4,22.0,12.9,32.0
2024,11,3,17,2.33,5.4,11.0,12.8,33.0
2024,11,3,18,2.38,5.4,11.0,12.4,31.0
2024,11,3,19,2.09,5.6,11.0,11.7,28.0
2024,11,3,20,2.46,5.8,11.0,11.2,23.0
2024,11,3,21,2.48,5.7,22.0,9.9,29.0
2024,11,3,22,2.48,5.9,22.0,9.4,39.0
2024,11,3,23,2.17,5.6,11.0,8.8,40.0
2024,11,4,0,2.27,5.6,11.0,8.2,48.0
2024,11,4,1,2.01,5.5,22.0,8.1,45.0
2024,11,4,2,1.64,5.5,22.0,7.5,46.0
2024,11,4,3,1.6,5.1,22.0,7.3,50.0
2024,11,4,4,1.69,5.5,22.0,6.6,51.0
2024,11,4,5,1.61,5.4,22.0,7.1,50.0
2024,11,4,6,1.55,5.5,0.0,6.9,45.0
2024,11,4,7,1.56,5.5,11.0,7.4,44.0
2024,11,4,8,1.65,5.2,22.0,7.5,44.0
2024,11,4,9,1.42,5.1,11.0,6.4,43.0
2024,11,4,10,1.7,5.6,0.0,6.9,36.0
2024,11,4,11,2.15,5.5,11.0,9.7,34.0
2024,11,4,12,2.16,5.5,22.0,10.1,32.0
2024,11,4,13,2.29,5.3,22.0,10.7,33.0
2024,11,4,14,2.34,5.5,22.0,10.5,31.0
2024,11,4,15,2.09,5.0,22.0,10.7,31.0
2024,11,4,16,2.33,5.3,22.0,12.6,31.0
2024,11,4,17,2.29,5.2,22.0,13.4,33.0
2024,11,4,18,2.42,5.5,11.0,12.4,34.0
2024,11,4,19,2.46,5.6,22.0,12.5,38.0
2024,11,4,20,2.33,5.7,22.0,13.0,43.0
2024,11,4,21,2.7,6.1,11.0,12.6,38.0
2024,11,4,22,2.64,5.7,22.0,12.9,32.0
2024,11,4,23,2.74,6.1,22.0,12.7,39.0
2024,11,5,0,3.0,5.9,11.0,12.1,39.0
2024,11,5,1,3.05,6.1,22.0,12.6,46.0
2024,11,5,2,2.68,5.8,22.0,10.7,44.0
2024,11,5,3,2.5,5.6,22.0,12.7,36.0
2024,11,5,4,2.73,5.6,11.0,12.6,42.0
2024,11,5,5,2.59,5.5,22.0,13.2,42.0
2024,11,5,6,2.64,5.7,11.0,14.8,36.0
2024,11,5,7,2.53,5.7,22.0,14.9,40.0
2024,11,5,8,3.07,6.0,11.0,14.3,43.0
2024,11,5,9,3.37,6.4,11.0,14.5,41.0
2024,11,5,10,3.08,6.1,22.0,14.7,40.0
2024,11,5,11,3.4,6.4,22.0,15.0,34.0
2024,11,5,12,3.3,6.1,11.0,14.4,35.0
2024,11,5,13,3.38,6.2,22.0,15.4,34.0
2024,11,5,14,3.44,6.4,11.0,15.8,34.0
2024,11,5,15,3.38,5.9,22.0,15.9,35.0
2024,11,5,16,3.55,6.1,22.0,16.0,35.0
2024,11,5,17,2.96,5.6,22.0,16.1,36.0
2024,11,5,18,3.64,6.3,11.0,17.7,39.0
2024,11,5,19,3.45,6.2,11.0,17.4,40.0
2024,11,5,20,3.64,6.3,11.0,16.5,38.0
2024,11,5,21,3.78,6.5,22.0,15.8,38.0
2024,11,5,22,3.67,6.4,11.0,17.0,43.0
2024,11,5,23,3.67,6.4,11.0,16.9,41.0
2024,11,6,0,3.98,6.9,11.0,18.0,48.0
2024,11,6,1,3.23,5.9,22.0,17.1,46.0
2024,11,6,2,3.64,6.0,0.0,18.2,47.0
2024,11,6,3,3.07,5.9,22.0,18.6,42.0
2024,11,6,5,3.29,6.1,11.0,18.5,40.0
2024,11,6,6,3.04,5.8,11.0,18.2,42.0
2024,11,6,7,3.21,6.1,11.0,17.9,40.0
2024,11,6,8,2.94,5.7,22.0,17.1,41.0
2024,11,6,9,2.94,5.8,11.0,16.6,37.0
2024,11,6,10,3.34,6.1,11.0,18.1,35.0
2024,11,6,11,3.67,6.1,11.0,17.6,37.0
2024,11,6,12,3.74,6.3,22.0,17.8,33.0
2024,11,6,13,3.39,5.7,22.0,17.6,35.0
2024,11,6,14,3.71,6.0,22.0,17.6,35.0
2024,11,6,15,3.03,5.7,22.0,18.9,39.0
2024,11,6,17,3.39,5.9,348.0,19.2,43.0
2024,11,6,18,3.46,5.8,22.0,18.2,45.0
2024,11,6,19,3.55,6.0,11.0,18.4,46.0
2024,11,6,20,3.29,5.8,11.0,16.7,47.0
2024,11,6,21,3.72,6.1,11.0,17.5,47.0
2024,11,6,22,3.3,6.1,0.0,18.0,42.0
2024,11,6,23,2.97,5.9,22.0,18.0,42.0
2024,11,7,0,3.29,5.6,11.0,18.1,44.0
2024,11,7,1,3.28,5.8,22.0,16.5,44.0
2024,11,7,2,2.76,5.6,11.0,15.6,48.0
2024,11,7,3,3.12,6.2,11.0,16.3,45.0
2024,11,7,4,3.01,5.8,11.0,15.9,41.0
2024,11,7,5,2.55,5.3,22.0,15.2,43.0
2024,11,7,6,2.98,5.8,22.0,15.8,45.0
2024,11,7,7,3.07,5.7,11.0,15.8,45.0
2024,11,7,8,3.36,6.3,11.0,15.9,41.0
2024,11,7,9,3.29,6.0,11.0,16.3,42.0
2024,11,7,10,3.57,6.6,0.0,16.0,39.0
2024,11,7,11,3.41,6.0,0.0,16.1,39.0
2024,11,7,12,3.1,6.1,11.0,15.3,38.0
2024,11,7,13,3.41,6.4,11.0,15.8,33.0
2024,11,7,14,3.06,6.0,11.0,15.2,31.0
2024,11,7,15,3.04,5.8,22.0,16.5,35.0
2024,11,7,16,2.97,5.8,11.0,15.1,36.0
2024,11,7,17,2.95,5.7,0.0,15.6,38.0
2024,11,7,18,3.22,6.2,11.0,16.2,36.0
2024,11,7,19,2.84,5.8,11.0,15.7,40.0
2024,11,7,21,3.04,6.1,11.0,14.3,40.0
2024,11,8,0,2.84,6.1,11.0,13.8,41.0
2024,11,8,1,3.03,6.0,22.0,13.9,41.0
2024,11,8,2,3.21,6.3,11.0,14.6,40.0
2024,11,8,3,3.02,6.1,22.0,14.8,42.0
2024,11,8,4,3.06,6.0,11.0,15.7,42.0
2024,11,8,5,2.89,5.9,22.0,15.9,42.0
2024,11,8,6,2.86,6.0,11.0,15.5,41.0
2024,11,8,7,3.04,6.1,11.0,14.8,39.0
2024,11,8,8,2.69,5.9,11.0,15.0,40.0
2024,11,8,9,2.98,6.1,11.0,14.1,42.0
2024,11,8,10,2.94,6.2,11.0,13.5,41.0
2024,11,8,11,2.79,6.1,11.0,14.4,34.0
2024,11,8,12,3.32,6.1,11.0,14.0,33.0
2024,11,8,13,3.11,6.1,22.0,15.0,33.0
2024,11,8,14,3.2,5.8,22.0,14.7,36.0
2024,11,8,15,3.16,6.0,11.0,15.0,36.0
2024,11,8,16,3.11,6.0,0.0,14.7,35.0
2024,11,8,17,2.89,5.8,22.0,14.6,35.0
2024,11,8,18,2.91,5.9,11.0,14.6,36.0
2024,11,8,19,2.73,5.4,22.0,14.8,34.0
2024,11,8,20,2.66,5.6,22.0,14.2,35.0
2024,11,8,21,2.61,5.5,22.0,14.4,35.0
2024,11,8,22,2.53,5.6,22.0,13.2,38.0
2024,11,8,23,2.59,5.5,33.0,12.1,38.0
2024,11,9,0,2.45,5.6,22.0,11.9,39.0
2024,11,9,1,2.18,5.3,22.0,11.4,37.0
2024,11,9,2,2.45,5.6,22.0,11.5,38.0
2024,11,9,3,2.4,5.6,11.0,11.7,43.0
2024,11,9,4,2.09,5.3,22.0,11.4,42.0
2024,11,9,5,2.27,5.6,11.0,11.8,38.0
2024,11,9,6,2.33,5.4,22.0,11.3,45.0
2024,11,9,7,2.26,5.5,22.0,11.0,44.0
2024,11,9,8,2.04,5.4,22.0,10.9,45.0
2024,11,9,9,2.15,5.7,11.0,10.5,46.0
2024,11,9,10,1.86,5.5,11.0,10.1,44.0
2024,11,9,11,2.07,5.4,22.0,10.3,37.0
2024,11,9,12,2.08,5.4,11.0,10.9,39.0
2024,11,9,13,2.01,5.4,11.0,11.6,37.0
2024,11,9,14,2.09,5.2,22.0,11.5,37.0
2024,11,9,15,2.44,5.6,22.0,11.8,37.0
2024,11,9,16,2.35,5.4,33.0,12.4,41.0
2024,11,9,17,2.28,5.6,22.0,11.6,40.0
2024,11,9,18,2.24,5.3,33.0,11.0,40.0
2024,11,9,19,2.35,5.5,33.0,11.1,38.0
2024,11,9,20,2.03,5.2,11.0,10.6,42.0
2024,11,9,21,2.17,5.3,22.0,10.1,39.0
2024,11,9,22,2.16,5.4,22.0,8.0,40.0
2024,11,9,23,1.97,5.8,11.0,8.8,38.0
2024,11,10,0,1.74,5.3,22.0,8.5,36.0
2024,11,10,1,2.01,5.5,0.0,7.9,39.0
2024,11,10,2,1.84,5.5,11.0,8.0,46.0
2024,11,10,3,1.88,5.2,11.0,7.9,49.0
2024,11,10,4,1.87,5.5,22.0,8.2,47.0
2024,11,10,5,1.76,5.3,22.0,8.9,49.0
2024,11,10,6,1.84,5.3,22.0,9.3,41.0
2024,11,10,7,1.84,5.3,22.0,9.2,44.0
2024,11,10,8,1.99,5.6,22.0,10.0,46.0
2024,11,10,9,1.71,4.9,22.0,9.5,40.0
2024,11,10,10,1.81,5.1,22.0,10.8,41.0
2024,11,10,11,1.91,5.0,11.0,11.3,38.0
2024,11,10,12,2.07,5.5,11.0,11.7,36.0
2024,11,10,13,2.12,5.5,11.0,11.0,36.0
2024,11,10,14,1.96,5.4,11.0,10.4,37.0
2024,11,10,15,2.0,5.6,22.0,10.1,39.0
2024,11,10,16,1.91,5.3,22.0,10.5,43.0
2024,11,10,17,2.06,5.4,22.0,10.1,41.0
2024,11,10,18,1.65,5.2,22.0,9.0,43.0
2024,11,10,19,1.76,5.0,22.0,8.2,40.0
2024,11,10,20,1.54,5.0,33.0,9.2,33.0
2024,11,10,21,1.56,4.9,11.0,9.2,45.0
2024,11,10,22,1.63,5.0,33.0,10.8,50.0
2024,11,10,23,1.57,4.8,11.0,10.8,46.0
2024,11,11,0,1.68,5.1,33.0,10.4,46.0
2024,11,11,1,1.66,4.9,22.0,11.7,42.0
2024,11,11,2,2.31,5.3,22.0,13.0,39.0
2024,11,11,3,2.3,5.5,22.0,13.0,40.0
2024,11,11,4,2.84,5.9,22.0,13.7,42.0
2024,11,11,5,2.53,5.9,22.0,12.9,40.0
2024,11,11,6,2.82,6.0,33.0,14.0,39.0
2024,11,11,7,2.55,5.7,22.0,13.5,42.0
2024,11,11,8,2.99,5.9,33.0,13.3,41.0
2024,11,11,9,2.8,5.9,22.0,12.7,39.0
2024,11,11,10,2.47,5.7,22.0,13.4,36.0
2024,11,11,11,2.57,5.6,22.0,12.8,36.0
2024,11,11,12,2.5,5.5,11.0,13.6,35.0
2024,11,11,13,2.6,5.9,11.0,13.8,35.0
2024,11,11,14,2.74,6.2,11.0,13.6,35.0
2024,11,11,15,2.96,6.0,22.0,13.5,35.0
2024,11,11,16,2.69,6.1,11.0,13.4,35.0
2024,11,11,17,2.82,5.9,11.0,14.0,38.0
2024,11,11,18,2.83,6.1,22.0,12.3,35.0
2024,11,11,20,2.49,5.8,11.0,11.1,36.0
2024,11,12,0,2.39,5.5,11.0,11.6,38.0
2024,11,12,4,2.33,5.8,0.0,10.6,36.0
2024,11,12,8,2.43,5.8,22.0,9.9,36.0
2024,11,12,12,2.26,5.6,11.0,11.0,35.0
2024,11,12,16,2.78,6.1,0.0,12.5,34.0
2024,11,12,20,3.14,6.4,0.0,10.4,36.0
2024,11,13,0,2.24,5.7,11.0,3.0,52.0
2024,11,13,4,2.31,6.2,348.0,6.8,55.0
2024,11,13,8,2.1,6.0,0.0,5.5,38.0
2024,11,13,12,1.82,5.6,0.0,6.9,29.0
2024,11,13,16,1.77,5.5,0.0,6.9,24.0
2024,11,14,0,1.67,5.8,22.0,1.2,169.0
2024,11,14,4,1.16,5.6,348.0,2.8,186.0
2024,11,14,8,1.2,5.2,0.0,2.5,244.0
2024,11,14,12,1.33,5.3,337.0,1.4,20.0
2024,11,14,16,1.0,5.0,337.0,2.6,17.0
2024,11,14,20,1.06,4.9,0.0,2.5,349.0
2024,11,15,8,0.71,4.5,0.0,1.7,46.0
2024,11,15,12,0.99,4.6,348.0,3.2,13.0
2024,11,15,16,0.99,4.6,337.0,5.2,9.0
2024,11,15,20,0.99,4.8,348.0,3.9,25.0
2024,11,16,0,1.29,5.4,348.0,4.6,25.0
2024,11,16,4,1.88,5.4,348.0,8.1,29.0
2024,11,16,8,2.35,6.1,0.0,9.4,28.0
2024,11,16,16,2.4,5.7,11.0,12.1,35.0
2024,11,17,0,2.39,5.9,22.0,12.2,37.0
2024,11,17,8,2.38,5.8,22.0,11.7,43.0
2024,11,17,16,2.27,5.2,11.0,14.4,32.0
2024,11,18,0,3.17,5.8,11.0,17.0,41.0
2024,11,18,8,4.04,6.7,0.0,18.9,37.0
2024,11,18,16,3.34,5.9,11.0,17.3,41.0
2024,11,19,0,3.63,6.2,11.0,18.1,39.0
2024,11,19,8,3.14,6.5,11.0,14.6,37.0
2024,11,19,16,2.87,5.8,0.0,14.5,36.0
2024,11,20,0,2.68,5.6,22.0,14.1,41.0
2024,11,20,8,2.65,6.0,11.0,13.3,40.0
